UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment,PCA1,PCA2
U02400,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U02401,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U02402,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U02403,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U02404,2,53.86,2,3.575,6,1,4,Quality Seekers,-0.5977776580682213,0.46069196789456296
U02405,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U02406,2,314.26,2,2.01,4,0,2,Beginner Learners,-0.2789736388024034,-1.1886119938547566
U02407,2,0.0,2,4.3950000000000005,2,1,3,Career Focused Learners,-0.6697853557648006,1.3241705632593666
U02408,1,0.0,1,1.13,7,1,0,Inactive Learners,-0.9805040286074356,-2.1191836438461102
U02409,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U02410,12,1444.12,10,3.4416666666666664,5,0,1,Premium Power Learners,4.079608510227975,0.37037453427514616
U02411,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U02412,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U02413,2,0.0,2,4.445,6,0,4,Quality Seekers,-0.6703966430818838,1.3767941190545585
U02414,3,472.28,2,4.23,9,1,4,Quality Seekers,0.011109148922693218,1.1492461441958286
U02415,11,1568.1699999999998,7,2.9454545454545453,0,1,1,Premium Power Learners,3.4472718929216577,-0.16862570636259838
U02416,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U02417,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U02418,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U02419,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U02420,1,0.0,1,4.11,8,2,4,Quality Seekers,-1.0169367527055966,1.0171802815473394
U02421,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U02422,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U02423,2,445.67,2,2.04,3,0,2,Beginner Learners,-0.12811256889102274,-1.1581413538297614
U02424,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U02425,2,0.0,2,4.075,0,1,3,Career Focused Learners,-0.6658731169354679,0.9873798061701367
U02426,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U02427,15,893.0,9,3.372,11,0,1,Premium Power Learners,3.6370827875619507,0.30544113287258035
U02428,2,548.22,2,4.645,0,0,2,Beginner Learners,-0.04194515049191143,1.5826847566610056
U02429,3,0.0,2,2.023333333333333,9,1,0,Inactive Learners,-0.5054168922804197,-1.169240892747616
U02430,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U02431,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U02432,15,1593.46,10,2.9373333333333336,3,1,1,Premium Power Learners,4.663755418849975,-0.15357816783304815
U02433,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U02434,1,0.0,1,3.85,9,1,4,Quality Seekers,-1.0137580586567636,0.7435377914123402
U02435,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U02436,3,445.67,3,2.4666666666666663,3,1,3,Career Focused Learners,0.2173068473180372,-0.7020509973646907
U02437,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U02438,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U02439,1,276.37,1,2.72,4,0,2,Beginner Learners,-0.6818938154778704,-0.4480753403174101
U02440,1,0.0,1,4.11,8,2,4,Quality Seekers,-1.0169367527055966,1.0171802815473394
U02441,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U02442,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U02443,2,95.21,1,3.02,11,0,0,Inactive Learners,-0.7586690729889917,-0.12811353759506305
U02444,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U02445,14,1507.12,10,2.71,7,2,1,Premium Power Learners,4.431800800277866,-0.3948141163797925
U02446,2,490.9,2,3.935,0,1,3,Career Focused Learners,-0.09922925625807215,0.8359115994630727
U02447,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U02448,2,0.0,2,2.81,4,0,2,Beginner Learners,-0.650407547813262,-0.3439961554482236
U02449,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U02450,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U02451,2,0.0,2,3.035,8,0,0,Inactive Learners,-0.6531583407401366,-0.10719015436985906
U02452,2,0.0,2,2.865,4,0,2,Beginner Learners,-0.6510799638620536,-0.28611024407351215
U02453,1,212.39,1,3.15,5,0,2,Beginner Learners,-0.7607796616156403,0.005024500848893047
U02454,2,0.0,2,2.335,1,0,2,Beginner Learners,-0.6446003183009713,-0.8439199355025487
U02455,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U02456,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U02457,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U02458,2,443.7,2,2.63,1,0,2,Beginner Learners,-0.13759285343650277,-0.5371668527016453
U02459,12,625.46,9,3.0966666666666662,4,1,1,Premium Power Learners,2.9264422336037987,0.009809752972051342
U02460,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U02461,2,0.0,2,2.765,1,0,2,Beginner Learners,-0.6498573892278872,-0.39135735566389646
U02462,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U02463,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U02464,1,0.0,1,3.85,9,1,4,Quality Seekers,-1.0137580586567636,0.7435377914123402
U02465,2,0.0,2,3.695,4,1,4,Quality Seekers,-0.6612273333256353,0.5874407821266763
U02466,4,365.96,4,3.285,0,2,3,Career Focused Learners,0.4662068416451253,0.16692656419586116
U02467,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U02468,3,0.0,3,4.346666666666667,3,2,3,Career Focused Learners,-0.31855871004345004,1.2803371396701122
U02469,2,0.0,2,2.3,9,1,0,Inactive Learners,-0.6441724171790131,-0.8807564245591833
U02470,13,734.32,7,2.6907692307692312,4,0,1,Premium Power Learners,2.761529462558735,-0.4242741136596568
U02471,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U02472,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U02473,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U02474,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U02475,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U02476,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U02477,1,342.61,1,4.84,10,2,4,Quality Seekers,-0.6315827936276861,1.7826071860998347
U02478,2,490.9,2,4.24,0,1,3,Career Focused Learners,-0.10295810889227988,1.156915289813745
U02479,4,285.05,4,2.9475,1,1,3,Career Focused Learners,0.3772210553819486,-0.1876030092563175
U02480,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U02481,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U02482,2,0.0,2,2.725,0,0,2,Beginner Learners,-0.6493683593742205,-0.43345620030005017
U02483,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U02484,4,285.05,4,2.045,1,1,3,Career Focused Learners,0.388254791455301,-1.1374581913595347
U02485,14,621.35,8,3.361428571428572,8,0,1,Premium Power Learners,2.973958966320582,0.28956013131730934
U02486,2,177.34,1,4.275,5,0,2,Beginner Learners,-0.6794964217208125,1.1920480399533493
U02487,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U02488,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U02489,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U02490,13,0.78,8,3.7130769230769234,3,1,1,Premium Power Learners,2.120129043948508,0.662171789745017
U02491,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U02492,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U02493,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U02494,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U02495,2,89.59,2,3.5600000000000005,0,1,3,Career Focused Learners,-0.556475857707985,0.4446048644689631
U02496,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U02497,2,0.0,2,2.85,2,0,2,Beginner Learners,-0.6508965776669287,-0.30189731081206994
U02498,1,0.0,1,1.28,9,1,0,Inactive Learners,-0.9823378905586853,-1.961312976460534
U02499,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U02500,1,0.0,1,4.11,8,2,4,Quality Seekers,-1.0169367527055966,1.0171802815473394
U02501,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U02502,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U02503,2,0.0,2,2.725,2,0,2,Beginner Learners,-0.6493683593742205,-0.43345620030005017
U02504,4,326.02,3,3.0225,1,0,2,Beginner Learners,0.20819011275451754,-0.11334852074020653
U02505,1,248.1,1,1.2,0,1,3,Career Focused Learners,-0.6958440582690941,-2.0475940439039935
U02506,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U02507,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U02508,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U02509,3,0.78,3,3.1633333333333336,1,0,2,Beginner Learners,-0.3031939456648455,0.03490643593128547
U02510,2,0.0,2,3.78,9,1,4,Quality Seekers,-0.6622665217646768,0.6769008269785028
U02511,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U02512,14,934.95,8,3.1221428571428573,10,2,1,Premium Power Learners,3.3377781906053823,0.03508542513910739
U02513,1,472.28,1,4.74,9,1,4,Quality Seekers,-0.4811347847704588,1.6762711924157256
U02514,2,0.0,2,4.045,0,0,2,Beginner Learners,-0.665506344545218,0.9558056726930211
U02515,11,996.46,8,3.016363636363636,2,1,1,Premium Power Learners,3.0037384916813274,-0.08485829094532595
U02516,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U02517,2,464.39,2,1.9,3,0,2,Beginner Learners,-0.10485781541995762,-1.305644508119032
U02518,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U02519,2,89.59,2,3.165,0,1,3,Career Focused Learners,-0.5516466879030275,0.02887877368694501
U02520,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U02521,4,89.59,4,4.135,0,2,3,Career Focused Learners,0.13776580744189815,1.0638477834725353
U02522,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U02523,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U02524,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U02525,1,0.0,1,1.13,7,1,0,Inactive Learners,-0.9805040286074356,-2.1191836438461102
U02526,2,461.65,2,3.795,6,2,4,Quality Seekers,-0.13117882205653916,0.6888112652095545
U02527,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U02528,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U02529,3,299.57,3,3.9500000000000006,3,1,3,Career Focused Learners,0.03103876019915105,0.8603413414912463
U02530,1,472.28,1,4.74,9,1,4,Quality Seekers,-0.4811347847704588,1.6762711924157256
U02531,4,0.0,3,3.4800000000000004,7,2,4,Quality Seekers,-0.17258999480327453,0.37089471309841326
U02532,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U02533,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U02534,2,0.0,2,3.59,4,0,2,Beginner Learners,-0.6599436299597605,0.47693131495677293
U02535,2,327.99,2,3.12,7,1,4,Quality Seekers,-0.27674360636879985,-0.02048435057549365
U02536,2,0.0,1,2.435,11,0,0,Inactive Learners,-0.8610855591725753,-0.743009630379966
U02537,12,1763.05,8,3.831666666666667,0,0,1,Premium Power Learners,4.0113427277707805,0.7694864953162239
U02538,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U02539,2,394.26,1,3.1450000000000005,2,1,3,Career Focused Learners,-0.4160477878930488,0.0009341296354288771
U02540,15,1028.3,11,3.033333333333333,0,0,1,Premium Power Learners,4.227453063045267,-0.04345829785311666
U02541,13,1775.24,8,3.635384615384616,0,1,1,Premium Power Learners,4.163143855394302,0.5655021495010496
U02542,13,815.93,7,3.233846153846154,7,0,1,Premium Power Learners,2.8488074839750634,0.14661335529468084
U02543,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U02544,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U02545,2,0.0,1,2.92,2,2,3,Career Focused Learners,-0.8670150461482826,-0.23256113916660265
U02546,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U02547,1,0.0,1,3.6,3,2,3,Career Focused Learners,-1.0107016220713474,0.48042001243637966
U02548,2,487.92,2,3.785,1,0,2,Beginner Learners,-0.10082480584368304,0.6780659561280812
U02549,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U02550,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U02551,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U02552,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U02553,2,487.92,2,2.775,1,0,2,Beginner Learners,-0.0884768020386017,-0.38492987093479947
U02554,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U02555,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U02556,1,276.37,1,2.72,4,0,2,Beginner Learners,-0.6818938154778704,-0.4480753403174101
U02557,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U02558,4,0.78,4,3.6725,2,2,3,Career Focused Learners,0.041216846471027045,0.5778256594584232
U02559,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U02560,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U02561,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U02562,4,326.02,4,3.09,1,1,3,Career Focused Learners,0.42262754111389267,-0.03796991394889578
U02563,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U02564,13,1558.96,8,3.1046153846153848,2,1,1,Premium Power Learners,3.9207358828279215,0.008699039959769235
U02565,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U02566,14,1608.62,10,3.367142857142857,9,1,1,Premium Power Learners,4.540573876312764,0.2959574305458798
U02567,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U02568,2,0.0,2,3.71,5,0,2,Beginner Learners,-0.6614107195207602,0.6032278488652341
U02569,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U02570,1,472.28,1,4.74,9,1,4,Quality Seekers,-0.4811347847704588,1.6762711924157256
U02571,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U02572,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U02573,1,0.0,1,1.28,9,1,0,Inactive Learners,-0.9823378905586853,-1.961312976460534
U02574,1,346.71,1,1.23,10,0,0,Inactive Learners,-0.5827295314479918,-2.01684797137592
U02575,2,285.05,2,1.545,1,1,3,Career Focused Learners,-0.30690380467020706,-1.6777657766703198
U02576,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U02577,2,285.05,2,3.035,1,1,3,Career Focused Learners,-0.32512016671928745,-0.10958381397359482
U02578,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U02579,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U02580,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U02581,2,346.71,2,2.67,8,0,0,Inactive Learners,-0.24969887153181874,-0.49425355079495537
U02582,15,648.64,10,3.786666666666667,2,1,1,Premium Power Learners,3.5660640982938037,0.7482546008831105
U02583,14,759.86,10,2.845,3,1,1,Premium Power Learners,3.5701966114229178,-0.24645552511538166
U02584,2,0.78,2,3.135,2,0,2,Beginner Learners,-0.6534832841666686,-0.0019495926987557672
U02585,2,465.75,2,1.99,6,0,0,Inactive Learners,-0.10439303202354955,-1.210933528059765
U02586,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U02587,2,285.05,2,2.905,1,1,3,Career Focused Learners,-0.323530819694871,-0.24640505904109464
U02588,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U02589,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U02590,2,248.1,2,2.93,0,1,3,Career Focused Learners,-0.36635886479200375,-0.21978299971091433
U02591,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U02592,2,472.28,2,4.84,2,1,4,Quality Seekers,-0.13172162475645502,1.7885543176855412
U02593,12,1432.53,10,3.4291666666666667,2,0,1,Premium Power Learners,4.066423452959187,0.3573159704089911
U02594,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U02595,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U02596,1,212.39,1,3.15,5,0,2,Beginner Learners,-0.7607796616156403,0.005024500848893047
U02597,2,269.71,2,3.945,5,0,2,Beginner Learners,-0.3538990096403508,0.8482937165780847
U02598,1,0.0,1,3.6,3,2,3,Career Focused Learners,-1.0107016220713474,0.48042001243637966
U02599,2,436.3,2,1.955,0,0,2,Beginner Learners,-0.13785646303600285,-1.2475227156768973
U02600,3,623.0799999999999,3,2.11,2,0,2,Beginner Learners,0.42583243088049577,-1.0789221327800838
U02601,4,0.0,4,2.9675,0,1,3,Career Focused Learners,0.04893836643426607,-0.1641599273345049
U02602,13,974.75,9,3.398461538461538,2,2,1,Premium Power Learners,3.4600917940990006,0.32720624143787364
U02603,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U02604,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U02605,12,1083.68,7,3.4175,8,0,1,Premium Power Learners,3.0193182843857915,0.3349561307315948
U02606,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U02607,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U02608,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U02609,2,0.0,2,1.96,2,0,2,Beginner Learners,-0.6400156634228471,-1.2385966039664893
U02610,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U02611,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U02612,14,966.49,10,3.1635714285714287,4,0,1,Premium Power Learners,3.8040935513218495,0.08709656101220024
U02613,2,177.34,2,3.25,4,0,2,Beginner Learners,-0.45170236548316867,0.11760195261971239
U02614,13,919.88,10,3.474615384615385,1,1,1,Premium Power Learners,3.6112785197010413,0.41215353297697144
U02615,2,0.0,2,3.715,8,1,4,Quality Seekers,-0.6614718482524686,0.6084902044447531
U02616,13,1265.18,8,2.815384615384616,4,0,1,Premium Power Learners,3.5861872061558273,-0.2932410221705814
U02617,4,490.9,4,3.515,0,2,3,Career Focused Learners,0.6071770265017674,0.40794575814232314
U02618,3,0.0,2,3.556666666666666,11,1,4,Quality Seekers,-0.5241630366709723,0.44454815163827494
U02619,1,212.39,1,3.15,5,0,2,Beginner Learners,-0.7607796616156403,0.005024500848893047
U02620,2,37.89,2,2.905,4,0,2,Beginner Learners,-0.6079648315910053,-0.24432957436240904
U02621,1,0.0,1,3.85,9,1,4,Quality Seekers,-1.0137580586567636,0.7435377914123402
U02622,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U02623,11,679.7199999999999,7,3.2609090909090908,6,0,1,Premium Power Learners,2.420978755893501,0.17084170108937755
U02624,3,490.9,3,3.526666666666667,0,2,3,Career Focused Learners,0.2563986581462778,0.41318857414843607
U02625,2,0.0,2,3.71,5,0,2,Beginner Learners,-0.6614107195207602,0.6032278488652341
U02626,3,212.39,3,3.5666666666666664,2,0,2,Beginner Learners,-0.06460225329499344,0.45762615983435756
U02627,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U02628,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U02629,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U02630,12,670.63,9,3.1425,8,1,1,Premium Power Learners,2.9778639402924445,0.05766870494597622
U02631,1,0.0,1,3.6,3,2,3,Career Focused Learners,-1.0107016220713474,0.48042001243637966
U02632,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U02633,14,1004.95,8,3.282857142857143,6,0,1,Premium Power Learners,3.4163699853537666,0.20364475549774533
U02634,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U02635,1,0.0,1,4.79,8,0,4,Quality Seekers,-1.0252502602179285,1.7328606403619518
U02636,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U02637,2,0.78,2,3.455,3,0,2,Beginner Learners,-0.6573955229960012,0.334841164390474
U02638,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U02639,1,212.39,1,3.15,5,0,2,Beginner Learners,-0.7607796616156403,0.005024500848893047
U02640,3,654.01,3,2.29,1,0,2,Beginner Learners,0.45922632634943256,-0.8897370614088623
U02641,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U02642,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U02643,15,1460.84,10,2.731333333333333,6,1,1,Premium Power Learners,4.513653601113654,-0.3692735634849024
U02644,4,234.66,3,3.0725,5,0,2,Beginner Learners,0.10244089322012237,-0.059957784655952
U02645,10,889.27,8,3.076,4,0,1,Premium Power Learners,2.744281081720703,-0.02389183791101746
U02646,2,736.02,2,2.42,0,0,2,Beginner Learners,0.2013791104949474,-0.7606404952518153
U02647,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U02648,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U02649,1,472.28,1,4.74,9,1,4,Quality Seekers,-0.4811347847704588,1.6762711924157256
U02650,2,248.1,2,2.94,0,1,3,Career Focused Learners,-0.3664811222554204,-0.20925828855187614
U02651,16,1113.95,9,3.110625,5,0,1,Premium Power Learners,4.029922662123864,0.031195311568649273
U02652,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U02653,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U02654,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U02655,1,0.0,1,3.85,9,1,4,Quality Seekers,-1.0137580586567636,0.7435377914123402
U02656,1,53.86,1,2.47,6,1,0,Inactive Learners,-0.9349039430088519,-0.7093246288586145
U02657,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U02658,3,285.05,3,2.023333333333333,1,1,3,Career Focused Learners,0.037883947977866865,-1.16729774588355
U02659,2,248.1,2,2.325,0,1,3,Career Focused Learners,-0.3589622882552966,-0.8565280248327388
U02660,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U02661,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U02662,2,117.68,2,3.335,3,0,2,Beginner Learners,-0.5213988332138568,0.20756298232317505
U02663,14,1017.04,8,3.166428571428572,7,1,1,Premium Power Learners,3.431706695253312,0.08100552325437874
U02664,1,0.0,1,4.79,8,0,4,Quality Seekers,-1.0252502602179285,1.7328606403619518
U02665,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U02666,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U02667,1,248.1,1,1.2,0,1,3,Career Focused Learners,-0.6958440582690941,-2.0475940439039935
U02668,3,57.32,3,3.8733333333333335,4,0,2,Beginner Learners,-0.2468074711063195,0.7816861430484993
U02669,2,0.0,2,4.69,5,2,4,Quality Seekers,-0.6733919509355917,1.634649542451
U02670,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U02671,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U02672,14,1012.26,9,3.361428571428572,2,1,1,Premium Power Learners,3.639084472784261,0.290614336572354
U02673,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U02674,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U02675,4,346.71,3,1.5175,9,1,0,Inactive Learners,0.2504001041858528,-1.6974912909830706
U02676,1,394.26,1,1.35,2,2,3,Career Focused Learners,-0.5294756416204935,-1.8909507306235984
