UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment
U01330,2,0.0,2,2.8200000000000003,0,0,2,Beginner Learners
U01331,13,1288.06,8,2.6507692307692308,3,0,1,Premium Power Learners
U01332,12,1377.34,8,2.986666666666667,8,0,1,Premium Power Learners
U01333,1,0.0,1,2.61,4,0,2,Beginner Learners
U01334,13,661.19,9,2.963846153846154,2,2,1,Premium Power Learners
U01335,1,0.0,1,4.73,7,2,4,Quality Seekers
U01336,14,870.65,9,2.967142857142857,3,0,1,Premium Power Learners
U01337,16,1242.9,10,2.9125,7,0,1,Premium Power Learners
U01338,3,0.0,3,2.353333333333333,2,0,2,Beginner Learners
U01339,2,415.51,2,2.77,0,2,3,Career Focused Learners
U01340,2,415.51,2,2.195,0,1,3,Career Focused Learners
U01341,3,117.68,2,2.806666666666666,3,1,3,Career Focused Learners
U01342,2,0.0,2,3.5,1,0,2,Beginner Learners
U01343,14,1956.72,9,2.975714285714286,2,2,1,Premium Power Learners
U01344,14,680.3,7,2.9035714285714285,4,1,1,Premium Power Learners
U01345,1,0.0,1,2.2,11,1,0,Inactive Learners
U01346,15,1390.85,11,2.9886666666666666,0,0,1,Premium Power Learners
U01347,13,820.38,9,3.2384615384615385,0,0,1,Premium Power Learners
U01348,2,0.0,2,3.21,2,1,3,Career Focused Learners
U01349,1,0.0,1,1.73,7,2,0,Inactive Learners
U01350,13,1088.15,8,3.2746153846153847,2,1,1,Premium Power Learners
U01351,2,0.78,2,3.67,7,0,2,Beginner Learners
U01352,13,1319.58,9,3.845384615384615,8,2,1,Premium Power Learners
U01353,1,0.0,1,2.2,11,1,0,Inactive Learners
U01354,2,0.0,2,4.585,4,0,2,Beginner Learners
U01355,13,1449.74,8,3.53,8,0,1,Premium Power Learners
U01356,3,89.59,3,3.28,0,2,3,Career Focused Learners
U01357,1,0.78,1,3.89,7,0,4,Quality Seekers
U01358,1,37.89,1,1.3,11,0,0,Inactive Learners
U01359,2,0.0,2,3.21,2,1,3,Career Focused Learners
U01360,1,119.04,1,2.75,6,2,3,Career Focused Learners
U01361,1,0.0,1,2.2,11,1,0,Inactive Learners
U01362,3,0.0,3,2.92,0,1,3,Career Focused Learners
U01363,2,0.0,2,3.29,3,0,2,Beginner Learners
U01364,13,1734.8,9,3.3515384615384614,5,0,1,Premium Power Learners
U01365,14,1709.25,11,2.9314285714285715,3,1,1,Premium Power Learners
U01366,1,0.0,1,1.59,6,0,0,Inactive Learners
U01367,1,0.0,1,4.68,10,1,4,Quality Seekers
U01368,1,0.0,1,2.2,11,1,0,Inactive Learners
U01369,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01370,3,276.37,3,2.2433333333333336,4,0,2,Beginner Learners
U01371,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01372,1,0.0,1,4.66,5,2,4,Quality Seekers
U01373,1,0.0,1,3.93,2,2,3,Career Focused Learners
U01374,1,0.0,1,2.14,5,1,0,Inactive Learners
U01375,13,1934.77,9,3.169230769230769,8,1,1,Premium Power Learners
U01376,1,0.0,1,4.68,10,1,4,Quality Seekers
U01377,4,833.09,3,2.6125,0,2,3,Career Focused Learners
U01378,2,472.28,2,4.625,4,1,4,Quality Seekers
U01379,2,299.57,2,2.435,3,1,3,Career Focused Learners
U01380,1,37.89,1,1.3,11,0,0,Inactive Learners
U01381,1,0.0,1,4.14,6,1,4,Quality Seekers
U01382,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01383,1,0.0,1,3.93,2,2,3,Career Focused Learners
U01384,3,472.28,3,3.4433333333333334,4,0,2,Beginner Learners
U01385,1,0.0,1,4.14,6,1,4,Quality Seekers
U01386,1,487.92,1,3.64,1,0,2,Beginner Learners
U01387,1,0.0,1,3.65,3,1,3,Career Focused Learners
U01388,1,0.0,1,2.61,4,0,2,Beginner Learners
U01389,1,0.0,1,3.85,9,1,4,Quality Seekers
U01390,2,0.0,2,3.255,1,0,2,Beginner Learners
U01391,1,0.0,1,3.15,1,0,2,Beginner Learners
U01392,3,248.1,3,2.4233333333333333,0,1,3,Career Focused Learners
U01393,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01394,14,680.0699999999999,9,3.4364285714285714,3,1,1,Premium Power Learners
U01395,14,1137.83,9,2.882857142857143,4,1,1,Premium Power Learners
U01396,3,394.26,3,2.813333333333333,2,2,3,Career Focused Learners
U01397,13,887.1,8,3.2100000000000004,3,1,1,Premium Power Learners
U01398,1,0.0,1,2.67,11,0,0,Inactive Learners
U01399,16,1648.93,8,3.179375,0,1,1,Premium Power Learners
U01400,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01401,1,327.99,1,1.51,10,1,0,Inactive Learners
U01402,4,383.34,4,3.95,0,2,3,Career Focused Learners
U01403,1,0.0,1,1.91,2,2,3,Career Focused Learners
U01404,1,0.0,1,2.67,11,0,0,Inactive Learners
U01405,12,1034.41,9,2.874166666666667,3,0,1,Premium Power Learners
U01406,1,0.0,1,2.67,11,0,0,Inactive Learners
U01407,1,0.0,1,4.72,8,2,4,Quality Seekers
U01408,2,0.0,2,3.1,9,1,0,Inactive Learners
U01409,4,591.3199999999999,3,3.025,6,2,3,Career Focused Learners
U01410,1,37.89,1,1.3,11,0,0,Inactive Learners
U01411,15,1440.09,9,3.5106666666666664,4,0,1,Premium Power Learners
U01412,3,58.1,3,4.243333333333333,6,0,2,Beginner Learners
U01413,1,0.0,1,1.73,7,2,0,Inactive Learners
U01414,16,1200.1,11,3.05875,2,0,1,Premium Power Learners
U01415,3,1086.14,3,2.393333333333333,0,2,3,Career Focused Learners
U01416,2,326.02,2,3.815,1,1,3,Career Focused Learners
U01417,2,346.71,1,2.955,10,0,0,Inactive Learners
U01418,1,0.0,1,4.45,4,0,2,Beginner Learners
U01419,2,327.99,2,1.395,9,1,0,Inactive Learners
U01420,3,339.69,3,2.773333333333333,1,1,3,Career Focused Learners
U01421,1,0.0,1,4.14,6,1,4,Quality Seekers
U01422,2,490.9,2,4.324999999999999,0,1,3,Career Focused Learners
U01423,1,0.0,1,4.45,4,0,2,Beginner Learners
U01424,1,415.51,1,3.11,0,2,3,Career Focused Learners
U01425,1,0.0,1,4.68,10,1,4,Quality Seekers
U01426,1,89.59,1,2.68,0,2,3,Career Focused Learners
U01427,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01428,1,0.0,1,4.79,8,0,4,Quality Seekers
U01429,15,829.17,10,3.6806666666666663,4,1,1,Premium Power Learners
U01430,13,1296.6799999999998,10,3.455384615384616,2,0,1,Premium Power Learners
U01431,2,0.0,2,4.0200000000000005,2,2,3,Career Focused Learners
U01432,12,2266.34,8,3.285,0,2,1,Premium Power Learners
U01433,2,89.59,1,3.16,0,1,3,Career Focused Learners
U01434,2,90.37,2,3.285,0,0,2,Beginner Learners
U01435,13,1478.66,10,2.9015384615384616,0,2,1,Premium Power Learners
U01436,2,0.0,2,2.8,1,0,2,Beginner Learners
U01437,1,0.0,1,4.14,6,1,4,Quality Seekers
U01438,4,37.89,3,2.3200000000000003,11,1,0,Inactive Learners
U01439,1,327.99,1,1.51,10,1,0,Inactive Learners
U01440,2,394.26,1,2.64,2,2,3,Career Focused Learners
U01441,1,327.99,1,1.51,10,1,0,Inactive Learners
U01442,3,559.0999999999999,3,2.33,4,0,2,Beginner Learners
U01443,2,0.0,2,3.125,0,0,2,Beginner Learners
U01444,2,436.3,2,1.955,0,0,2,Beginner Learners
U01445,12,1584.32,9,2.795833333333333,11,1,1,Premium Power Learners
U01446,1,0.0,1,3.32,11,1,4,Quality Seekers
U01447,1,0.0,1,3.15,1,0,2,Beginner Learners
U01448,1,0.0,1,3.6,3,2,3,Career Focused Learners
U01449,2,0.0,2,3.99,5,1,4,Quality Seekers
U01450,11,1039.63,8,3.4645454545454544,0,2,1,Premium Power Learners
U01451,11,906.41,7,3.328181818181818,0,1,1,Premium Power Learners
U01452,2,155.57,2,1.935,3,0,2,Beginner Learners
U01453,2,0.0,2,3.1750000000000003,2,1,3,Career Focused Learners
U01454,2,0.0,2,2.26,2,0,2,Beginner Learners
U01455,14,994.88,11,3.0978571428571438,0,0,1,Premium Power Learners
U01456,1,0.0,1,4.14,6,1,4,Quality Seekers
U01457,1,394.26,1,1.35,2,2,3,Career Focused Learners
U01458,1,0.0,1,2.0,1,0,2,Beginner Learners
U01459,1,0.0,1,1.28,9,1,0,Inactive Learners
U01460,13,1634.62,10,3.0584615384615383,2,0,1,Premium Power Learners
U01461,1,327.99,1,1.51,10,1,0,Inactive Learners
U01462,1,212.39,1,3.15,5,0,2,Beginner Learners
U01463,13,1219.22,7,3.256153846153846,6,1,1,Premium Power Learners
U01464,1,0.0,1,4.51,4,1,4,Quality Seekers
U01465,2,394.26,2,3.04,2,2,3,Career Focused Learners
U01466,2,0.0,2,3.8,1,0,2,Beginner Learners
U01467,1,487.92,1,3.64,1,0,2,Beginner Learners
U01468,2,299.57,2,3.06,2,0,2,Beginner Learners
U01469,2,0.0,2,3.585,2,0,2,Beginner Learners
U01470,2,415.51,2,3.52,0,2,3,Career Focused Learners
U01471,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01472,12,1086.16,8,3.0775,2,0,1,Premium Power Learners
U01473,15,2381.73,9,2.89,0,1,1,Premium Power Learners
U01474,2,0.0,1,2.435,11,0,0,Inactive Learners
U01475,15,1295.42,9,2.888,0,0,1,Premium Power Learners
U01476,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01477,1,0.0,1,2.14,5,1,0,Inactive Learners
U01478,1,0.0,1,2.43,9,2,0,Inactive Learners
U01479,1,0.0,1,4.14,6,1,4,Quality Seekers
U01480,1,0.78,1,3.89,7,0,4,Quality Seekers
U01481,1,0.0,1,1.73,7,2,0,Inactive Learners
U01482,2,490.9,2,3.375,0,1,3,Career Focused Learners
U01483,1,0.0,1,4.51,4,1,4,Quality Seekers
U01484,1,0.0,1,1.28,9,1,0,Inactive Learners
U01485,1,0.0,1,4.14,6,1,4,Quality Seekers
U01486,1,0.0,1,1.59,6,0,0,Inactive Learners
U01487,2,0.0,2,3.09,4,0,2,Beginner Learners
U01488,12,599.76,7,2.9325,3,2,1,Premium Power Learners
U01489,1,487.92,1,3.64,1,0,2,Beginner Learners
U01490,1,0.0,1,1.91,2,2,3,Career Focused Learners
U01491,3,0.0,2,4.6066666666666665,5,2,4,Quality Seekers
U01492,4,837.6099999999999,4,3.645,0,1,3,Career Focused Learners
U01493,1,415.51,1,3.11,0,2,3,Career Focused Learners
U01494,1,0.0,1,2.38,2,0,2,Beginner Learners
U01495,1,0.0,1,3.45,10,2,4,Quality Seekers
U01496,13,1683.07,9,3.2684615384615388,1,0,1,Premium Power Learners
U01497,13,837.6099999999999,9,3.14,5,1,1,Premium Power Learners
U01498,1,0.0,1,2.0,1,0,2,Beginner Learners
U01499,1,0.0,1,1.81,7,0,0,Inactive Learners
U01500,13,1002.27,9,3.012307692307693,0,0,1,Premium Power Learners
U01501,1,119.04,1,2.75,6,2,3,Career Focused Learners
U01502,1,57.32,1,4.74,11,0,4,Quality Seekers
U01503,1,276.37,1,2.72,4,0,2,Beginner Learners
U01504,1,472.28,1,4.74,9,1,4,Quality Seekers
U01505,3,0.0,3,4.23,2,1,3,Career Focused Learners
U01506,15,1160.56,9,3.232,0,0,1,Premium Power Learners
U01507,3,353.43,3,2.736666666666667,1,1,3,Career Focused Learners
U01508,1,0.0,1,4.94,2,1,4,Quality Seekers
U01509,1,57.32,1,4.74,11,0,4,Quality Seekers
U01510,2,0.0,2,2.075,3,1,3,Career Focused Learners
U01511,13,957.89,6,3.202307692307692,4,1,1,Premium Power Learners
U01512,12,1597.86,8,2.6366666666666667,2,0,1,Premium Power Learners
U01513,1,0.0,1,4.1,6,2,4,Quality Seekers
U01514,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01515,1,0.0,1,1.52,4,0,0,Inactive Learners
U01516,1,0.0,1,2.61,4,0,2,Beginner Learners
U01517,14,1184.67,10,2.825,0,0,1,Premium Power Learners
U01518,1,490.9,1,4.55,0,1,3,Career Focused Learners
U01519,2,0.0,2,2.8150000000000004,4,0,2,Beginner Learners
U01520,1,0.0,1,4.66,5,2,4,Quality Seekers
U01521,1,327.99,1,1.51,10,1,0,Inactive Learners
U01522,14,461.27,8,2.8892857142857147,5,0,1,Premium Power Learners
U01523,1,0.0,1,1.73,7,2,0,Inactive Learners
U01524,1,0.0,1,4.44,5,1,4,Quality Seekers
U01525,2,347.48999999999995,2,2.56,7,0,0,Inactive Learners
U01526,12,1765.17,9,3.315,10,1,1,Premium Power Learners
U01527,1,37.89,1,1.3,11,0,0,Inactive Learners
U01528,14,2194.62,10,3.25,1,1,1,Premium Power Learners
U01529,3,0.0,3,3.616666666666667,2,0,2,Beginner Learners
U01530,15,544.11,8,2.9426666666666668,7,0,1,Premium Power Learners
U01531,14,623.0799999999999,8,3.446428571428572,4,1,1,Premium Power Learners
U01532,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01533,3,111.18,3,3.9066666666666663,4,1,4,Quality Seekers
U01534,1,0.0,1,4.94,2,1,4,Quality Seekers
U01535,4,944.3,3,3.1025,0,2,3,Career Focused Learners
U01536,12,1758.18,8,3.2183333333333337,0,0,1,Premium Power Learners
U01537,3,887.79,3,3.623333333333333,0,2,3,Career Focused Learners
U01538,1,415.51,1,3.11,0,2,3,Career Focused Learners
U01539,1,0.0,1,4.73,7,2,4,Quality Seekers
U01540,1,0.0,1,4.94,2,1,4,Quality Seekers
U01541,4,684.17,4,2.02,3,0,2,Beginner Learners
U01542,1,177.34,1,3.89,5,0,2,Beginner Learners
U01543,16,1848.28,10,3.141875,6,2,1,Premium Power Learners
U01544,1,119.04,1,2.75,6,2,3,Career Focused Learners
U01545,1,0.0,1,2.2,11,1,0,Inactive Learners
U01546,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01547,2,0.0,2,1.665,4,0,0,Inactive Learners
U01548,1,0.0,1,2.88,9,1,0,Inactive Learners
U01549,1,0.0,1,2.14,5,1,0,Inactive Learners
U01550,1,0.0,1,1.73,7,2,0,Inactive Learners
U01551,1,0.0,1,2.98,8,0,0,Inactive Learners
U01552,1,0.0,1,4.45,4,0,2,Beginner Learners
U01553,15,631.0,10,2.920666666666667,3,0,1,Premium Power Learners
U01554,4,0.0,4,3.46,2,1,3,Career Focused Learners
U01555,1,0.0,1,3.65,3,1,3,Career Focused Learners
U01556,2,0.0,2,4.445,6,0,4,Quality Seekers
U01557,1,0.0,1,1.81,7,0,0,Inactive Learners
U01558,1,57.32,1,4.74,11,0,4,Quality Seekers
U01559,1,89.59,1,2.68,0,2,3,Career Focused Learners
U01560,1,0.0,1,3.6,3,2,3,Career Focused Learners
U01561,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01562,1,0.0,1,2.14,5,1,0,Inactive Learners
U01563,1,0.0,1,4.1,6,2,4,Quality Seekers
U01564,1,346.71,1,1.23,10,0,0,Inactive Learners
U01565,1,212.39,1,3.15,5,0,2,Beginner Learners
U01566,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01567,1,0.0,1,2.14,5,1,0,Inactive Learners
U01568,3,415.51,3,3.07,0,2,3,Career Focused Learners
U01569,1,0.0,1,2.01,8,0,0,Inactive Learners
U01570,2,326.02,2,3.415,1,1,3,Career Focused Learners
U01571,2,0.0,2,1.985,2,0,2,Beginner Learners
U01572,1,53.86,1,2.47,6,1,0,Inactive Learners
U01573,2,487.92,2,3.545,1,0,2,Beginner Learners
U01574,1,346.71,1,1.23,10,0,0,Inactive Learners
U01575,13,1289.19,7,3.339230769230769,2,1,1,Premium Power Learners
U01576,2,0.0,2,2.605,2,1,3,Career Focused Learners
U01577,1,0.0,1,1.52,4,0,0,Inactive Learners
U01578,15,1408.0,10,2.884666666666667,0,2,1,Premium Power Learners
U01579,1,0.0,1,1.59,6,0,0,Inactive Learners
U01580,2,394.26,2,1.54,2,2,3,Career Focused Learners
U01581,2,215.23,2,2.595,5,0,2,Beginner Learners
U01582,1,0.0,1,4.11,8,2,4,Quality Seekers
U01583,1,0.0,1,3.45,10,2,4,Quality Seekers
U01584,1,0.0,1,4.44,5,1,4,Quality Seekers
U01585,11,891.67,6,3.441818181818182,6,1,1,Premium Power Learners
U01586,14,1193.63,9,3.0142857142857147,7,1,1,Premium Power Learners
U01587,2,37.89,2,2.615,2,0,2,Beginner Learners
U01588,1,0.0,1,3.45,10,2,4,Quality Seekers
U01589,1,0.0,1,4.94,2,1,4,Quality Seekers
U01590,1,0.0,1,4.68,10,1,4,Quality Seekers
U01591,2,0.0,2,3.01,0,0,2,Beginner Learners
U01592,4,0.0,4,2.295,2,1,3,Career Focused Learners
U01593,1,0.0,1,4.44,5,1,4,Quality Seekers
U01594,1,37.89,1,1.3,11,0,0,Inactive Learners
U01595,2,592.85,2,3.5,0,0,2,Beginner Learners
U01596,2,0.0,2,2.39,3,1,3,Career Focused Learners
U01597,1,299.57,1,3.74,3,1,3,Career Focused Learners
U01598,1,0.0,1,3.32,11,1,4,Quality Seekers
U01599,1,0.0,1,2.98,8,0,0,Inactive Learners
U01600,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01601,2,346.71,2,2.87,4,0,2,Beginner Learners
U01602,13,871.4,10,3.276153846153846,0,1,1,Premium Power Learners
U01603,2,89.59,2,2.135,0,0,2,Beginner Learners
U01604,1,0.0,1,3.45,10,2,4,Quality Seekers
U01605,1,57.32,1,4.74,11,0,4,Quality Seekers
U01606,1,346.71,1,1.23,10,0,0,Inactive Learners
U01607,1,89.59,1,2.68,0,2,3,Career Focused Learners
U01608,1,0.0,1,1.73,7,2,0,Inactive Learners
U01609,1,0.0,1,2.2,11,1,0,Inactive Learners
U01610,1,0.0,1,2.01,8,0,0,Inactive Learners
U01611,1,0.0,1,2.01,8,0,0,Inactive Learners
U01612,1,0.0,1,1.73,7,2,0,Inactive Learners
U01613,1,0.0,1,4.94,2,1,4,Quality Seekers
U01614,1,0.0,1,4.66,5,2,4,Quality Seekers
U01615,1,0.0,1,1.81,7,0,0,Inactive Learners
U01616,1,0.0,1,3.32,11,1,4,Quality Seekers
U01617,1,0.0,1,1.28,9,1,0,Inactive Learners
U01618,13,898.9499999999999,8,3.129230769230769,8,0,1,Premium Power Learners
U01619,1,490.9,1,4.55,0,1,3,Career Focused Learners
U01620,1,0.0,1,4.44,5,1,4,Quality Seekers
U01621,2,0.0,2,1.905,1,0,2,Beginner Learners
U01622,1,0.78,1,3.89,7,0,4,Quality Seekers
U01623,1,0.0,1,2.14,5,1,0,Inactive Learners
U01624,4,809.56,4,3.265,0,0,2,Beginner Learners
U01625,3,394.26,3,3.2099999999999995,2,2,3,Career Focused Learners
U01626,1,0.0,1,4.14,6,1,4,Quality Seekers
U01627,13,732.86,9,2.856923076923077,2,1,1,Premium Power Learners
U01628,14,1576.41,7,2.5435714285714286,1,0,1,Premium Power Learners
U01629,1,53.86,1,2.47,6,1,0,Inactive Learners
U01630,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01631,2,394.26,2,1.435,2,0,2,Beginner Learners
U01632,1,0.0,1,3.93,2,2,3,Career Focused Learners
U01633,1,0.0,1,4.68,10,1,4,Quality Seekers
U01634,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01635,14,743.14,9,2.9021428571428567,1,0,1,Premium Power Learners
U01636,1,0.0,1,4.45,4,0,2,Beginner Learners
U01637,13,1567.34,9,3.713846153846154,5,1,1,Premium Power Learners
U01638,1,0.0,1,2.2,11,1,0,Inactive Learners
U01639,1,0.0,1,2.43,9,2,0,Inactive Learners
U01640,1,0.0,1,4.72,8,2,4,Quality Seekers
U01641,1,0.0,1,4.1,6,2,4,Quality Seekers
U01642,1,0.0,1,3.65,3,1,3,Career Focused Learners
U01643,1,89.59,1,2.68,0,2,3,Career Focused Learners
U01644,3,487.92,2,3.526666666666667,1,0,2,Beginner Learners
U01645,3,0.78,3,3.333333333333333,1,0,2,Beginner Learners
U01646,1,0.0,1,2.43,9,2,0,Inactive Learners
U01647,13,1297.69,9,3.5084615384615385,2,1,1,Premium Power Learners
U01648,4,118.46,3,2.4925,7,0,0,Inactive Learners
U01649,13,2151.13,8,2.853846153846154,0,2,1,Premium Power Learners
U01650,1,0.0,1,1.81,7,0,0,Inactive Learners
U01651,1,212.39,1,3.15,5,0,2,Beginner Learners
U01652,2,327.99,2,2.72,2,1,3,Career Focused Learners
U01653,1,0.0,1,2.61,4,0,2,Beginner Learners
U01654,15,2711.54,9,3.111333333333333,1,0,1,Premium Power Learners
U01655,1,0.0,1,1.81,7,0,0,Inactive Learners
U01656,12,918.87,8,3.1283333333333334,2,0,1,Premium Power Learners
U01657,1,0.0,1,3.65,3,1,3,Career Focused Learners
U01658,1,177.34,1,3.89,5,0,2,Beginner Learners
U01659,3,540.38,2,3.1133333333333333,10,1,0,Inactive Learners
U01660,2,95.21,1,3.02,11,0,0,Inactive Learners
U01661,1,0.0,1,3.32,11,1,4,Quality Seekers
U01662,15,2154.37,10,3.306666666666666,6,0,1,Premium Power Learners
U01663,2,0.0,2,3.0,8,1,0,Inactive Learners
U01664,2,415.51,2,3.065,0,2,3,Career Focused Learners
U01665,4,0.0,3,3.9575,3,1,3,Career Focused Learners
U01666,14,589.19,9,2.785,4,0,1,Premium Power Learners
U01667,1,0.0,1,1.59,6,0,0,Inactive Learners
U01668,1,0.0,1,1.13,7,1,0,Inactive Learners
U01669,2,53.86,2,3.575,6,1,4,Quality Seekers
U01670,1,0.0,1,3.32,11,1,4,Quality Seekers
U01671,15,839.93,10,2.9560000000000004,6,1,1,Premium Power Learners
U01672,1,0.0,1,4.51,4,1,4,Quality Seekers
U01673,1,0.0,1,1.73,7,2,0,Inactive Learners
U01674,14,1224.07,9,2.916428571428572,2,1,1,Premium Power Learners
U01675,1,394.26,1,1.35,2,2,3,Career Focused Learners
U01676,1,0.0,1,4.79,8,0,4,Quality Seekers
U01677,2,0.0,2,2.88,1,0,2,Beginner Learners
U01678,1,0.0,1,4.73,7,2,4,Quality Seekers
U01679,1,0.0,1,4.45,4,0,2,Beginner Learners
U01680,1,0.0,1,2.0,1,0,2,Beginner Learners
U01681,1,0.0,1,3.45,10,2,4,Quality Seekers
U01682,2,0.0,2,3.99,5,1,4,Quality Seekers
U01683,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01684,2,0.0,2,1.985,2,0,2,Beginner Learners
U01685,1,0.0,1,1.73,7,2,0,Inactive Learners
U01686,1,0.0,1,2.01,8,0,0,Inactive Learners
U01687,2,0.0,1,3.885,8,0,4,Quality Seekers
U01688,2,0.0,2,3.15,8,0,0,Inactive Learners
U01689,1,0.0,1,3.32,11,1,4,Quality Seekers
U01690,4,0.0,4,4.3075,0,1,3,Career Focused Learners
U01691,1,37.89,1,1.3,11,0,0,Inactive Learners
U01692,12,1372.26,10,3.330833333333333,0,0,1,Premium Power Learners
U01693,2,276.37,2,2.6950000000000003,4,0,2,Beginner Learners
U01694,1,342.61,1,4.84,10,2,4,Quality Seekers
U01695,13,1458.16,9,3.06923076923077,4,0,1,Premium Power Learners
U01696,2,327.99,2,3.085,5,1,3,Career Focused Learners
U01697,1,0.0,1,2.14,5,1,0,Inactive Learners
U01698,1,0.0,1,1.13,7,1,0,Inactive Learners
U01699,1,0.0,1,4.1,6,2,4,Quality Seekers
U01700,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01701,1,117.68,1,2.57,3,0,2,Beginner Learners
U01702,14,957.02,8,3.3164285714285717,1,1,1,Premium Power Learners
U01703,3,487.92,3,3.516666666666667,1,0,2,Beginner Learners
U01704,2,89.59,2,3.810000000000001,0,1,3,Career Focused Learners
U01705,1,472.28,1,4.74,9,1,4,Quality Seekers
U01706,1,0.0,1,3.85,9,1,4,Quality Seekers
U01707,3,119.04,3,4.16,2,0,2,Beginner Learners
U01708,14,1615.22,9,2.645714285714285,6,2,1,Premium Power Learners
U01709,1,0.0,1,2.14,5,1,0,Inactive Learners
U01710,1,394.26,1,1.35,2,2,3,Career Focused Learners
U01711,1,53.86,1,2.47,6,1,0,Inactive Learners
U01712,1,0.0,1,1.59,6,0,0,Inactive Learners
U01713,4,451.58,4,2.7,2,0,2,Beginner Learners
U01714,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01715,1,0.0,1,4.51,4,1,4,Quality Seekers
U01716,1,57.32,1,4.74,11,0,4,Quality Seekers
U01717,1,299.57,1,3.74,3,1,3,Career Focused Learners
U01718,1,0.0,1,1.52,4,0,0,Inactive Learners
U01719,1,119.04,1,2.75,6,2,3,Career Focused Learners
U01720,15,1655.97,8,3.285333333333333,3,1,1,Premium Power Learners
U01721,10,810.29,7,3.357,11,0,1,Premium Power Learners
U01722,1,0.0,1,1.81,7,0,0,Inactive Learners
U01723,1,0.0,1,1.52,4,0,0,Inactive Learners
U01724,16,1227.77,10,3.0875,4,0,1,Premium Power Learners
U01725,2,0.0,2,1.325,4,0,0,Inactive Learners
U01726,13,1008.68,9,3.01076923076923,4,0,1,Premium Power Learners
U01727,1,0.0,1,3.93,2,2,3,Career Focused Learners
U01728,2,0.0,2,3.745,4,0,2,Beginner Learners
U01729,15,2400.05,10,2.896666666666667,10,0,1,Premium Power Learners
U01730,1,0.0,1,2.61,4,0,2,Beginner Learners
U01731,1,0.0,1,4.1,6,2,4,Quality Seekers
U01732,2,0.0,2,4.585,4,0,2,Beginner Learners
U01733,4,575.94,4,3.085,3,2,3,Career Focused Learners
U01734,3,445.06,3,2.32,1,2,3,Career Focused Learners
U01735,1,57.32,1,4.74,11,0,4,Quality Seekers
U01736,1,0.0,1,3.6,3,2,3,Career Focused Learners
U01737,1,0.0,1,1.28,9,1,0,Inactive Learners
U01738,1,0.0,1,4.45,4,0,2,Beginner Learners
U01739,1,0.0,1,2.98,8,0,0,Inactive Learners
U01740,1,0.0,1,2.98,8,0,0,Inactive Learners
U01741,2,0.0,2,2.95,3,1,3,Career Focused Learners
U01742,2,0.0,1,4.119999999999999,6,1,4,Quality Seekers
U01743,1,0.0,1,1.81,7,0,0,Inactive Learners
U01744,4,665.26,4,3.9625,1,0,2,Beginner Learners
U01745,13,1622.64,7,3.2546153846153847,3,1,1,Premium Power Learners
U01746,14,1607.25,8,3.3685714285714283,5,1,1,Premium Power Learners
U01747,4,177.34,4,3.6925,5,2,3,Career Focused Learners
U01748,1,394.26,1,1.35,2,2,3,Career Focused Learners
U01749,1,276.37,1,2.72,4,0,2,Beginner Learners
U01750,4,627.6600000000001,4,3.435,1,1,3,Career Focused Learners
U01751,1,0.78,1,3.89,7,0,4,Quality Seekers
U01752,4,301.98,4,2.8,0,0,2,Beginner Learners
U01753,1,0.0,1,2.0,1,0,2,Beginner Learners
U01754,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01755,1,285.05,1,1.96,1,1,3,Career Focused Learners
U01756,2,0.0,2,1.505,7,1,0,Inactive Learners
U01757,1,0.0,1,2.88,9,1,0,Inactive Learners
U01758,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01759,1,276.37,1,2.72,4,0,2,Beginner Learners
U01760,1,490.9,1,4.55,0,1,3,Career Focused Learners
U01761,2,0.0,2,2.44,1,0,2,Beginner Learners
U01762,15,1427.04,11,3.624666666666667,8,0,1,Premium Power Learners
U01763,1,248.1,1,1.2,0,1,3,Career Focused Learners
U01764,2,285.05,2,3.2,1,1,3,Career Focused Learners
U01765,1,0.0,1,2.01,8,0,0,Inactive Learners
U01766,3,623.0799999999999,3,2.9633333333333334,2,0,2,Beginner Learners
U01767,1,0.0,1,4.44,5,1,4,Quality Seekers
U01768,2,0.0,2,4.19,2,0,2,Beginner Learners
U01769,4,53.86,4,3.1875,5,1,3,Career Focused Learners
